star_x_au,star_z_au,planet_x_au,planet_z_au
-1.451518381447334605e-05,1.616280481628432796e-05,3.486189605329807761e-02,-3.881907584754151069e-02
-1.476550168704955926e-05,1.592756850282004400e-05,3.546309792339311096e-02,-3.825409616745122782e-02
-1.501213802525557524e-05,1.568836092682043308e-05,3.605545765478905540e-02,-3.767957849297679657e-02
-1.525502873225109963e-05,1.544523901113239051e-05,3.663882130266424980e-02,-3.709565953877493050e-02
-1.549411056843808695e-05,1.519826074649859868e-05,3.721303698108174157e-02,-3.650247858432487807e-02
-1.572932117026562258e-05,1.494748517942620936e-05,3.777795490815401974e-02,-3.590017744479213208e-02
-1.596059906889139686e-05,1.469297239969523206e-05,3.833342745086320419e-02,-3.528890044102658136e-02
-1.618788370869203802e-05,1.443478352750721468e-05,3.887930916951843480e-02,-3.466879436869685360e-02
-1.641111546561471295e-05,1.417298070027498539e-05,3.941545686183173941e-02,-3.404000846656249357e-02
-1.663023566536200973e-05,1.390762705905434188e-05,3.994172960659374966e-02,-3.340269438388622503e-02
-1.684518660140247033e-05,1.363878673461883308e-05,4.045798880693055738e-02,-3.275700614698905805e-02
-1.705591155279876733e-05,1.336652483317894972e-05,4.096409823312252563e-02,-3.210310012495119769e-02
-1.726235480184567085e-05,1.309090742174720251e-05,4.145992406496643023e-02,-3.144113499446270221e-02
-1.746446165150991145e-05,1.281200151315083305e-05,4.194533493366166266e-02,-3.077127170382753379e-02
-1.766217844266388198e-05,1.252987505069400036e-05,4.242020196320136355e-02,-3.009367343612610532e-02
-1.785545257110534843e-05,1.224459689247161502e-05,4.288439881124953695e-02,-2.940850557154085776e-02
-1.804423250435502807e-05,1.195623679533707395e-05,4.333780170948474397e-02,-2.871593564885068992e-02
-1.822846779822415067e-05,1.166486539852644364e-05,4.378028950339128006e-02,-2.801613332610036061e-02
-1.840810911314397984e-05,1.137055420694179744e-05,4.421174369147868460e-02,-2.730927034045111182e-02
-1.858310823024928138e-05,1.107337557409664080e-05,4.463204846391022329e-02,-2.659552046721981935e-02
-1.875341806720779358e-05,1.077340268472657729e-05,4.504109074052139311e-02,-2.587505947811410620e-02
-1.891899269378768993e-05,1.047070953706858484e-05,4.543876020820918765e-02,-2.514806509867148140e-02
-1.907978734715517368e-05,1.016537092481244107e-05,4.582494935767306848e-02,-2.441471696491115742e-02
-1.923575844689420162e-05,9.857462418728121277e-06,4.619955351948868555e-02,-2.367519657920755596e-02
-1.938686360974053408e-05,9.547060347973145017e-06,4.656247089949546586e-02,-2.292968726539518567e-02
-1.953306166402226095e-05,9.234241781084131842e-06,4.691360261347914812e-02,-2.217837412311499459e-02
-1.967431266379901774e-05,8.919084506656955568e-06,4.725285272113066010e-02,-2.142144398141291456e-02
-1.981057790269214640e-05,8.601667013720182815e-06,4.758012825926290212e-02,-2.065908535160167203e-02
-1.994181992739819801e-05,8.282068471806691684e-06,4.789533927426669474e-02,-1.989148837939769959e-02
-2.006800255087810985e-05,7.960368710728512123e-06,4.819839885378803673e-02,-1.911884479634533285e-02
-2.018909086521462689e-05,7.636648200060236122e-06,4.848922315760838958e-02,-1.834134787054099089e-02
-2.030505125413041871e-05,7.310988028336510257e-06,4.876773144771018309e-02,-1.755919235667065953e-02
-2.041585140515969225e-05,6.983469881969346665e-06,4.903384611750999378e-02,-1.677257444537448572e-02
-2.052146032146591080e-05,6.654176023891213039e-06,4.928749272024177813e-02,-1.598169171195275989e-02
-2.062184833329857187e-05,6.323189271930079042e-06,4.952859999647329925e-02,-1.518674306442806959e-02
-2.071698710908200693e-05,5.990592976922776128e-06,4.975709990073859390e-02,-1.438792869097898879e-02
-2.080684966612921991e-05,5.656471000573276784e-06,4.997292762727002791e-02,-1.358545000676113917e-02
-2.089141038097404592e-05,5.320907693062681299e-06,5.017602163481358485e-02,-1.277950960013186227e-02
-2.097064499931493181e-05,4.983987870417911120e-06,5.036632367051141479e-02,-1.197031117829541920e-02
-2.104453064556382997e-05,4.645796791646315318e-06,5.054377879283592639e-02,-1.115805951238594759e-02
