star_x_au,star_z_au,planet_x_au,planet_z_au
1.471660287895484214e-03,2.810388609018508402e-03,-2.265025546186616723e-01,-4.325456116806571938e-01
1.423679451700946572e-03,2.813376202898305607e-03,-2.191178462996352938e-01,-4.330054308736483448e-01
1.375361106623911815e-03,2.815696766841214570e-03,-2.116811921445211631e-01,-4.333625877973950602e-01
1.326710604809476198e-03,2.817337252584836780e-03,-2.041934158994967718e-01,-4.336150741998631153e-01
1.277733621325145060e-03,2.818284359808801137e-03,-1.966553910115785009e-01,-4.337608430348926514e-01
1.228436171270296624e-03,2.818524533363043604e-03,-1.890680432619311901e-01,-4.337978080356033050e-01
1.178824627754921804e-03,2.818043960823359787e-03,-1.814323535329673831e-01,-4.337238433381707114e-01
1.128905740786248025e-03,2.816828570422264932e-03,-1.737493607151793518e-01,-4.335367831633659130e-01
1.078686657102518806e-03,2.814864029408082127e-03,-1.660201647597463193e-01,-4.332344215640040463e-01
1.028174940993675963e-03,2.812135742890509420e-03,-1.582459298830367345e-01,-4.328145122472653594e-01
9.773785961489540874e-04,2.808628853236664127e-03,-1.504278879291608695e-01,-4.322747684817409564e-01
9.263060885713826544e-04,2.804328240087884498e-03,-1.425673418967312867e-01,-4.316128631000183402e-01
8.749663705988482924e-04,2.799218521074315659e-03,-1.346656696359339045e-01,-4.308264286086644357e-01
8.233689060706677080e-04,2.793284053311656783e-03,-1.267243277219033404e-01,-4.299130574185873188e-01
7.715236966774384822e-04,2.786508935772297364e-03,-1.187448555102159214e-01,-4.288703022099778495e-01
7.194413095302368624e-04,2.778877012631579720e-03,-1.107288793800526860e-01,-4.276956764473313077e-01
6.671329059829261268e-04,2.770371877699046893e-03,-1.026781171702272344e-01,-4.263866550614583417e-01
6.146102717382933515e-04,2.760976880054271266e-03,-9.459438281280745098e-02,-4.249406753168930573e-01
5.618858482648804616e-04,2.750675131017290068e-03,-8.647959116846541672e-02,-4.233551378847092428e-01
5.089727655465600686e-04,2.739449512594762347e-03,-7.833576306694953195e-02,-4.216274081424650211e-01
4.558848761810047989e-04,2.727282687554730307e-03,-7.016503055516405685e-02,-4.197548177248038859e-01
4.026367908360496402e-04,2.714157111295259061e-03,-6.196964235424148870e-02,-4.177346663501522173e-01
3.492439150643932943e-04,2.700055045685321228e-03,-5.375196952567635328e-02,-4.155642239509632074e-01
2.957224874669182836e-04,2.684958575069926884e-03,-4.551451134502396134e-02,-4.132407331370592796e-01
2.420896191829513230e-04,2.668849624645689821e-03,-3.725990137982829881e-02,-4.107614120238062827e-01
1.883633346718006473e-04,2.651709981427673429e-03,-2.899091376628947989e-02,-4.081234574591121600e-01
1.345626137336587735e-04,2.633521318043340140e-03,-2.071046967668150468e-02,-4.053240486855413938e-01
8.070743469919906604e-05,2.614265219604594223e-03,-1.242164396664312449e-02,-4.023603514761794342e-01
2.681881869565100955e-05,2.593923213924104708e-03,-4.127671988148962252e-03,-3.992295227852137862e-01
-2.708112512747220307e-05,2.572476805357037325e-03,4.168043449819602321e-03,-3.959287159564973124e-01
-8.096915355778092852e-05,2.549907512563742446e-03,1.246192499518811170e-02,-3.924550865355879159e-01
-1.348208426409517116e-04,2.526196910502542369e-03,2.075021356843688436e-02,-3.888057987328381038e-01
-1.886105405751553295e-04,2.501326676973998891e-03,2.902896111260422005e-02,-3.849780325870019171e-01
-2.423113204306913849e-04,2.475278644048555833e-03,3.729402331638720369e-02,-3.809689918804398667e-01
-2.958949329907981140e-04,2.448034854717548447e-03,4.554105235589252926e-02,-3.767759128582490180e-01
-3.493317600585536722e-04,2.419577625112614028e-03,5.376548970812332351e-02,-3.723960738044242991e-01
-4.025907686286073011e-04,2.389889612639759745e-03,6.196255909757139579e-02,-3.678268055283412385e-01
-4.556394663812675687e-04,2.358953890370787086e-03,7.012725964633297060e-02,-3.630655028143050522e-01
-5.084438590202415738e-04,2.326754028025449471e-03,7.825435930797981776e-02,-3.581096368854785328e-01
-5.609684100439368609e-04,2.293274179861555431e-03,8.633838867597905253e-02,-3.529567689310054712e-01
-6.131760036134425518e-04,2.258499179765828709e-03,9.437363526872108443e-02,-3.476045647414027218e-01
-6.650279112576132053e-04,2.222414643804522093e-03,1.023541384051145503e-01,-3.420508104920760850e-01
-7.164837632364159806e-04,2.185007080447914050e-03,1.102736847971323569e-01,-3.362934297079226975e-01
-7.675015254668763600e-04,2.146264008625531870e-03,1.181258049984946629e-01,-3.303305014331555656e-01
