star_x_au,star_z_au,planet_x_au,planet_z_au
-5.342152304249128680e-02,4.621327039037690342e-03,4.444951648595667493e+00,-3.845187121402759978e-01
-5.273458792506053455e-02,4.076696744225683129e-03,4.387795034392185656e+00,-3.392026075268930185e-01
-5.203339622860408270e-02,3.530965216561742556e-03,4.329452197841706429e+00,-2.937948745490999158e-01
-5.131753105270191184e-02,2.984238914511906475e-03,4.269888450636901922e+00,-2.483043711111112550e-01
-5.058655247610895772e-02,2.436634779078543887e-03,4.209067189016738375e+00,-2.027408273192901345e-01
-4.983999575011589800e-02,1.888281424230876023e-03,4.146949743444594993e+00,-1.571149445322268245e-01
-4.907736930787830187e-02,1.339320488844982253e-03,4.083495212973975441e+00,-1.114385078492572539e-01
-4.829815256675633328e-02,7.899081762002335217e-04,4.018660282391623539e+00,-6.572451420466217387e-02
-4.750179349734281326e-02,2.402170119951190170e-04,3.952399019947865799e+00,-1.998731864382862974e-02
-4.668770592893341925e-02,-3.095621421684690427e-04,3.884662653157566314e+00,2.575719814426878640e-02
-4.585526655660972922e-02,-8.592177755618978082e-04,3.815399319773696618e+00,7.149143735472172911e-02
-4.500381160974296219e-02,-1.408515062100493959e-03,3.744553790589324471e+00,1.171958602223891754e-01
-4.413263313544311950e-02,-1.957192776733625728e-03,3.672067160201041514e+00,1.628487314493363147e-01
-4.324097484310902850e-02,-2.504959716295405980e-03,3.597876501253674864e+00,2.084258214007911059e-01
-4.232802744758693697e-02,-3.051490529461459936e-03,3.521914476966584218e+00,2.539000591356179726e-01
-4.139292343829578669e-02,-3.596420838886558655e-03,3.444108905897390827e+00,2.992411265425176103e-01
-4.043473118977908981e-02,-4.139341511382692643e-03,3.364382271908910926e+00,3.444149815887105892e-01
-3.945244831521906720e-02,-4.679791897452123019e-03,3.282651171146583113e+00,3.893832958135355904e-01
-3.844499414821907213e-02,-5.217251817362610761e-03,3.198825686483232733e+00,4.341027875277653214e-01
-3.741120121935697512e-02,-5.751132014209783469e-03,3.112808678323484735e+00,4.785244274581897939e-01
-3.634980557244175958e-02,-6.280762720940739029e-03,3.024494978865393424e+00,5.225924874638571138e-01
-3.525943574104321854e-02,-6.805379892489570384e-03,2.933770474889740854e+00,5.662433949773474362e-01
-3.413860017903085076e-02,-7.324108528249139924e-03,2.840511061914770430e+00,6.094043453467202776e-01
-3.298567291052893757e-02,-7.835942343305960303e-03,2.744581450196993622e+00,6.519916103753535808e-01
-3.179887713704746682e-02,-8.339718824110130269e-03,2.645833800758265131e+00,6.939084628225052898e-01
-3.057626651690913480e-02,-8.834088404227906713e-03,2.544106167735673552e+00,7.350426116638294483e-01
-2.931570382261004803e-02,-9.317476088176703669e-03,2.439220722561708410e+00,7.752630089926371149e-01
-2.801483670033143650e-02,-9.788033292501338925e-03,2.330981737028162915e+00,8.144158429441832325e-01
-2.667107032935067332e-02,-1.024357690023621446e-02,2.219173308405348877e+00,8.523194667064218910e-01
-2.528153695579613003e-02,-1.068151144616019330e-02,2.103556824490292243e+00,8.887579239240021023e-01
-2.384306264151818053e-02,-1.109872883227102335e-02,1.983868196937937034e+00,9.234726044983662119e-01
-2.235213228049247325e-02,-1.149147782112345910e-02,1.859814950441924575e+00,9.561513857471777289e-01
-2.080485527437883272e-02,-1.185519248784145004e-02,1.731073366760593979e+00,9.864143587096044774e-01
-1.919693674176907450e-02,-1.218426443178644535e-02,1.597286089174994927e+00,1.013794874959233816e+00
-1.752366371495980152e-02,-1.247173731989494050e-02,1.458060973987794107e+00,1.037714131003432572e+00
-1.577992422727395386e-02,-1.270889361331637400e-02,1.312972678688807404e+00,1.057446781766308685e+00
