time_days,model_velocity_ms
7.026835047524214133e+02,9.411914023119504691e+01
7.034668754377640880e+02,9.409525301300431011e+01
7.042502461231067628e+02,9.407080794463756490e+01
7.050336168084495512e+02,9.404581108686075197e+01
7.058169874937922259e+02,9.402026841010638236e+01
7.066003581791350143e+02,9.399418579598798829e+01
7.073837288644776891e+02,9.396756903878517164e+01
7.081670995498203638e+02,9.394042384689998926e+01
7.089504702351631522e+02,9.391275584428539958e+01
7.097338409205058269e+02,9.388457057184584187e+01
7.105172116058486154e+02,9.385587348881142589e+01
7.113005822911912901e+02,9.382666997408529141e+01
7.120839529765339648e+02,9.379696532756571514e+01
7.128673236618767532e+02,9.376676477144252431e+01
7.136506943472194280e+02,9.373607345146939451e+01
7.144340650325622164e+02,9.370489643821142067e+01
7.152174357179048911e+02,9.367323872826955267e+01
7.160008064032476796e+02,9.364110524548162573e+01
7.167841770885903543e+02,9.360850084210079558e+01
7.175675477739330290e+02,9.357543029995204620e+01
7.183509184592758174e+02,9.354189833156644340e+01
7.191342891446184922e+02,9.350790958129491059e+01
7.199176598299612806e+02,9.347346862640057452e+01
7.207010305153039553e+02,9.343857997813108796e+01
7.214844012006466301e+02,9.340324808277084401e+01
7.222677718859894185e+02,9.336747732267383526e+01
7.230511425713320932e+02,9.333127201727727140e+01
7.238345132566748816e+02,9.329463642409652380e+01
7.246178839420175564e+02,9.325757473970168121e+01
7.254012546273603448e+02,9.322009110067634197e+01
7.261846253127030195e+02,9.318218958455852885e+01
7.269679959980456943e+02,9.314387421076463625e+01
7.277513666833884827e+02,9.310514894149619636e+01
7.285347373687311574e+02,9.306601768263080032e+01
7.293181080540739458e+02,9.302648428459582419e+01
7.301014787394166206e+02,9.298655254322703456e+01
7.308848494247592953e+02,9.294622620061164753e+01
7.316682201101020837e+02,9.290550894591558517e+01
7.324515907954447584e+02,9.286440441619660646e+01
7.332349614807875469e+02,9.282291619720194831e+01
7.340183321661302216e+02,9.278104782415263685e+01
7.348017028514728963e+02,9.273880278251274945e+01
7.355850735368156847e+02,9.269618450874583004e+01
7.363684442221583595e+02,9.265319639105712213e+01
7.371518149075011479e+02,9.260984177012305452e+01
7.379351855928438226e+02,9.256612393980746845e+01
7.387185562781866111e+02,9.252204614786543857e+01
7.395019269635292858e+02,9.247761159663451735e+01
7.402852976488719605e+02,9.243282344371360182e+01
7.410686683342147489e+02,9.238768480263026106e+01
7.418520390195574237e+02,9.234219874349608403e+01
7.426354097049002121e+02,9.229636829365041706e+01
7.434187803902428868e+02,9.225019643829315896e+01
7.442021510755855616e+02,9.220368612110644335e+01
7.449855217609283500e+02,9.215684024486506587e+01
7.457688924462710247e+02,9.210966167203716282e+01
7.465522631316138131e+02,9.206215322537346424e+01
7.473356338169564879e+02,9.201431768848715365e+01
7.481190045022991626e+02,9.196615780642321170e+01
7.489023751876419510e+02,9.191767628621845176e+01
7.496857458729846257e+02,9.186887579745112475e+01
7.504691165583274142e+02,9.181975897278208265e+01
7.512524872436700889e+02,9.177032840848573869e+01
7.520358579290128773e+02,9.172058666497264312e+01
7.528192286143555521e+02,9.167053626730287874e+01
7.536025992996982268e+02,9.162017970569044678e+01
7.543859699850410152e+02,9.156951943599962362e+01
7.551693406703836899e+02,9.151855788023254945e+01
7.559527113557264784e+02,9.146729742700858878e+01
7.567360820410691531e+02,9.141574043203559086e+01
7.575194527264118278e+02,9.136388921857340506e+01
7.583028234117546162e+02,9.131174607788926778e+01
7.590861940970972910e+02,9.125931326970601276e+01
7.598695647824400794e+02,9.120659302264208179e+01
7.606529354677827541e+02,9.115358753464477104e+01
7.614363061531255426e+02,9.110029897341614458e+01
7.622196768384682173e+02,9.104672947683158668e+01
7.630030475238108920e+02,9.099288115335156135e+01
7.637864182091536804e+02,9.093875608242667852e+01
7.645697888944963552e+02,9.088435631489561217e+01
7.653531595798391436e+02,9.082968387337697891e+01
7.661365302651818183e+02,9.077474075265445208e+01
7.669199009505244931e+02,9.071952892005543845e+01
7.677032716358672815e+02,9.066405031582362994e+01
7.684866423212099562e+02,9.060830685348580005e+01
7.692700130065527446e+02,9.055230042021179315e+01
7.700533836918954194e+02,9.049603287716928435e+01
7.708367543772380941e+02,9.043950605987274116e+01
7.716201250625808825e+02,9.038272177852610412e+01
7.724034957479235572e+02,9.032568181836062138e+01
7.731868664332663457e+02,9.026838793996662957e+01
7.739702371186090204e+02,9.021084187962037504e+01
7.747536078039518088e+02,9.015304534960515070e+01
7.755369784892944836e+02,9.009500003852770078e+01
7.763203491746371583e+02,9.003670761162892688e+01
7.771037198599799467e+02,8.997816971109038775e+01
7.778870905453226214e+02,8.991938795633498671e+01
7.786704612306654099e+02,8.986036394432336749e+01
7.794538319160080846e+02,8.980109924984579095e+01
7.802372026013507593e+02,8.974159542580844118e+01
7.810205732866935477e+02,8.968185400351616465e+01
7.818039439720362225e+02,8.962187649295017877e+01
7.825873146573790109e+02,8.956166438304121868e+01
7.833706853427216856e+02,8.950121914193883299e+01
7.841540560280643604e+02,8.944054221727606091e+01
7.849374267134071488e+02,8.937963503642981777e+01
7.857207973987498235e+02,8.931849900677767096e+01
7.865041680840926119e+02,8.925713551594989781e+01
