time_days,model_velocity_ms,truth_velocity_ms
9.290411090811544170e+01,-7.141750697892797817e+00,-6.884084247447837868e+00
9.310568619908190158e+01,-6.988109952129107683e+00,-6.723264539041823085e+00
9.330726149004834724e+01,-6.833951705948155819e+00,-6.561926480458003752e+00
9.350883678101479290e+01,-6.679277802166962985e+00,-6.400072930054177434e+00
9.371041207198125278e+01,-6.524090067778461233e+00,-6.237706734030020073e+00
9.391198736294769844e+01,-6.368390314478416414e+00,-6.074830727024078669e+00
9.411356265391414411e+01,-6.212180339193004386e+00,-5.911447732713009273e+00
9.431513794488060398e+01,-6.055461924608618318e+00,-5.747560564412710349e+00
9.451671323584704965e+01,-5.898236839703454137e+00,-5.583172025682396011e+00
9.471828852681349531e+01,-5.740506840280678702e+00,-5.418284910930463383e+00
9.491986381777995518e+01,-5.582273669504079550e+00,-5.252902006023608905e+00
9.512143910874640085e+01,-5.423539058435610016e+00,-5.087026088898316090e+00
9.532301439971284651e+01,-5.264304726575600668e+00,-4.920659930175261820e+00
9.552458969067930639e+01,-5.104572382405127229e+00,-4.753806293776676739e+00
9.572616498164575205e+01,-4.944343723931465817e+00,-4.586467937546951035e+00
9.592774027261219771e+01,-4.783620439236058175e+00,-4.418647613876281355e+00
9.612931556357865759e+01,-4.622404207025670786e+00,-4.250348070327850891e+00
9.633089085454510325e+01,-4.460696697186186555e+00,-4.081572050268352569e+00
9.653246614551154892e+01,-4.298499571340526515e+00,-3.912322293502278114e+00
9.673404143647800879e+01,-4.135814483409175679e+00,-3.742601536909848647e+00
9.693561672744445445e+01,-3.972643080174703911e+00,-3.572412515088881690e+00
9.713719201841090012e+01,-3.808987001850271170e+00,-3.401757961000724251e+00
9.733876730937735999e+01,-3.644847882651237825e+00,-3.230640606620267974e+00
9.754034260034380566e+01,-3.480227351372061406e+00,-3.059063183590409629e+00
9.774191789131026553e+01,-3.315127031966214943e+00,-2.887028423880726891e+00
9.794349318227671120e+01,-3.149548544131425487e+00,-2.714539060451106600e+00
9.814506847324315686e+01,-2.983493503899265598e+00,-2.541597827919651387e+00
9.834664376420961673e+01,-2.816963524229151972e+00,-2.368207463235814991e+00
9.854821905517606240e+01,-2.649960215607892522e+00,-2.194370706358506062e+00
9.874979434614250806e+01,-2.482485186653904385e+00,-2.020090300939217265e+00
9.895136963710896794e+01,-2.314540044726955514e+00,-1.845368995010656654e+00
9.915294492807541360e+01,-2.146126396543391657e+00,-1.670209541680749865e+00
9.935452021904185926e+01,-1.977245848797158700e+00,-1.494614699832252036e+00
9.955609551000831914e+01,-1.807900008785975565e+00,-1.318587234828318522e+00
9.975767080097476480e+01,-1.638090485045037958e+00,-1.142129919223769718e+00
9.995924609194121047e+01,-1.467818887985378851e+00,-9.652455334827054756e-01
1.001608213829076703e+02,-1.297086830539640800e+00,-7.879368667022079720e-01
1.003623966738741160e+02,-1.125895928814334646e+00,-6.102067173425789193e-01
1.005639719648405617e+02,-9.542478027487879544e-01,-4.320578939640453697e-01
1.007655472558070215e+02,-7.821440767814067385e-01,-2.534932159703862098e-01
1.009671225467734672e+02,-6.095863805226997556e-01,-7.451551435936298873e-02
1.011686978377399129e+02,-4.365763494367058684e-01,1.048723675197757998e-01
1.013702731287063727e+02,-2.631156255289788248e-01,2.846675732014318783e-01
1.015718484196728184e+02,-8.920585804353109438e-02,4.648672323313425281e-01
1.017734237106392641e+02,8.515129583289926529e-02,6.454684598868571932e-01
1.019749990016057239e+02,2.599541702576511071e-01,8.264683553892098189e-01
1.021765742925721696e+02,4.352010900105831581e-01,1.007864002107854873e+00
1.023781495835386295e+02,6.108903697638092822e-01,1.189652466256789332e+00
1.025797248745050751e+02,7.870203133422135622e-01,1.371830796182465839e+00
1.027813001654715208e+02,9.635892129747576362e-01,1.554396021543130502e+00
1.029828754564379807e+02,1.140595348536102005e+00,1.737345152479650157e+00
1.031844507474044264e+02,1.318036986778837516e+00,1.920675178777182968e+00
1.033860260383708720e+02,1.495912380555154186e+00,2.104383069018102681e+00
1.035876013293373319e+02,1.674219768028762267e+00,2.288465769725360754e+00
1.037891766203037776e+02,1.852957371875870951e+00,2.472920204496652286e+00
1.039907519112702232e+02,2.032123398475930820e+00,2.657743273128704953e+00
1.041923272022366831e+02,2.211716037090474263e+00,2.842931850731937438e+00
1.043939024932031288e+02,2.391733459031383013e+00,3.028482786834851836e+00
1.045954777841695744e+02,2.572173816817447278e+00,3.214392904478385216e+00
1.047970530751360343e+02,2.753035243318830538e+00,3.400658999299748242e+00
1.049986283661024800e+02,2.934315850889471555e+00,3.587277838605549274e+00
1.052002036570689256e+02,3.116013730487093625e+00,3.774246160434168829e+00
1.054017789480353855e+02,3.298126950780782884e+00,3.961560672607005618e+00
1.056033542390018312e+02,3.480653557245004581e+00,4.149218051768487570e+00
1.058049295299682768e+02,3.663591571240838007e+00,4.337214942414569840e+00
1.060065048209347367e+02,3.846938989083415361e+00,4.525547955909693165e+00
1.062080801119011824e+02,4.030693781095500583e+00,4.714213669491518210e+00
1.064096554028676280e+02,4.214853890646544698e+00,4.903208625263979492e+00
1.066112306938340879e+02,4.399417233178328779e+00,5.092529329177614805e+00
1.068128059848005336e+02,4.584381695214001518e+00,5.282172249997469926e+00
1.070143812757669934e+02,4.769745133353781696e+00,5.472133818258463123e+00
1.072159565667334391e+02,4.955505373253737744e+00,5.662410425207275111e+00
1.074175318576998848e+02,5.141660208589998504e+00,5.852998421731613554e+00
1.076191071486663446e+02,5.328207400005657846e+00,6.043894117275487865e+00
1.078206824396327903e+02,5.515144674042079309e+00,6.235093778741070736e+00
1.080222577305992360e+02,5.702469722052921242e+00,6.426593629376797345e+00
1.082238330215656958e+02,5.890180199101226144e+00,6.618389847651131142e+00
1.084254083125321415e+02,6.078273722838795301e+00,6.810478566111918930e+00
1.086269836034985872e+02,6.266747872367650629e+00,7.002855870231521784e+00
1.088285588944650470e+02,6.455600187083603281e+00,7.195517797236764324e+00
1.090301341854314927e+02,6.644828165500735295e+00,7.388460334923946604e+00
1.092317094763979384e+02,6.834429264057093611e+00,7.581679420458715235e+00
1.094332847673643982e+02,7.024400895901348640e+00,7.775170939160251038e+00
1.096348600583308439e+02,7.214740429658801801e+00,7.968930723269846084e+00
1.098364353492972896e+02,7.405445188178285676e+00,8.162954550703279466e+00
1.100380106402637495e+02,7.596512447257843803e+00,8.357238143787409257e+00
1.102395859312301951e+02,7.787939434349778089e+00,8.551777167979615513e+00
1.104411612221966408e+02,7.979723327244134801e+00,8.746567230571340446e+00
1.106427365131631007e+02,8.171861252730749925e+00,8.941603879374092401e+00
1.108443118041295463e+02,8.364350285238625560e+00,9.136882601388641945e+00
1.110458870950959920e+02,8.557187445453580565e+00,9.332398821456584059e+00
1.112474623860624519e+02,8.750369698911811156e+00,9.528147900894357036e+00
1.114490376770288975e+02,8.943893954570995675e+00,9.724125136109528000e+00
1.116506129679953574e+02,9.137757063356827913e+00,9.920325757198636296e+00
1.118521882589618031e+02,9.331955816685749028e+00,1.011674492652698376e+01
1.120537635499282487e+02,9.526486944962641701e+00,1.031337773728973062e+01
1.122553388408947086e+02,9.721347116053383530e+00,1.051021921205412823e+01
1.124569141318611543e+02,9.916532933731833310e+00,1.070726430128287632e+01
1.126584894228275999e+02,1.011204093610071908e+01,1.090450788183790465e+01
1.128600647137940598e+02,1.030786759398587371e+01,1.110194475546500570e+01
1.130616400047605055e+02,1.050400930930323717e+01,1.129956964725834112e+01
1.132632152957269511e+02,1.070046241339935023e+01,1.149737720410543673e+01
1.134647905866934110e+02,1.089722316536213853e+01,1.169536199311151492e+01
1.136663658776598567e+02,1.109428775030515624e+01,1.189351850000385014e+01
1.138679411686263023e+02,1.129165227762148760e+01,1.209184112751518825e+01
1.140695164595927622e+02,1.148931277920888405e+01,1.229032419374647311e+01
1.142710917505592079e+02,1.168726520766488974e+01,1.248896193050855530e+01
1.144726670415256535e+02,1.188550543445154517e+01,1.268774848164247970e+01
1.146742423324921134e+02,1.208402924802905964e+01,1.288667790131863988e+01
1.148758176234585591e+02,1.228283235195853074e+01,1.308574415231368526e+01
1.150773929144250047e+02,1.248191036297199474e+01,1.328494110426635899e+01
1.152789682053914646e+02,1.268125880901112978e+01,1.348426253191058066e+01
1.154805434963579103e+02,1.288087312723203226e+01,1.368370211328670649e+01
1.156821187873243559e+02,1.308074866197704011e+01,1.388325342793031680e+01
1.158836940782908158e+02,1.328088066271324053e+01,1.408290995503827503e+01
1.160852693692572615e+02,1.348126428193479498e+01,1.428266507161226784e+01
1.162868446602237213e+02,1.368189457303255629e+01,1.448251205057914071e+01
1.164884199511901670e+02,1.388276648812641412e+01,1.468244405888858495e+01
1.166899952421566127e+02,1.408387487586272790e+01,1.488245415558719564e+01
1.168915705331230726e+02,1.428521447917456300e+01,1.508253528986952752e+01
1.170931458240895182e+02,1.448677993300546518e+01,1.528268029910542225e+01
1.172947211150559639e+02,1.468856576199550190e+01,1.548288190684412235e+01
1.174962964060224238e+02,1.489056637812918993e+01,1.568313272079416443e+01
1.176978716969888694e+02,1.509277607834481039e+01,1.588342523078012469e+01
1.178994469879553151e+02,1.529518904210502939e+01,1.608375180667485438e+01
1.181010222789217750e+02,1.549779932892782774e+01,1.628410469630839685e+01
1.183025975698882206e+02,1.570060087587680009e+01,1.648447602335230400e+01
1.185041728608546663e+02,1.590358749501170088e+01,1.668485778518055795e+01
1.187057481518211262e+02,1.610675287079762796e+01,1.688524185070574646e+01
1.189073234427875718e+02,1.631009055747247416e+01,1.708561995819159307e+01
1.191088987337540175e+02,1.651359397637259008e+01,1.728598371304122594e+01
1.193104740247204774e+02,1.671725641321560119e+01,1.748632458556144087e+01
1.195120493156869230e+02,1.692107101534093161e+01,1.768663390870270291e+01
1.197136246066533687e+02,1.712503078890608066e+01,1.788690287577531990e+01
1.199151998976198286e+02,1.732912859603954558e+01,1.808712253814171333e+01
1.201167751885862742e+02,1.753335715194890554e+01,1.828728380288450950e+01
1.203183504795527199e+02,1.773770902198537058e+01,1.848737743045123239e+01
1.205199257705191798e+02,1.794217661866107250e+01,1.868739403227513662e+01
1.207215010614856254e+02,1.814675219862303379e+01,1.888732406837268485e+01
1.209230763524520853e+02,1.835142785957933853e+01,1.908715784491751322e+01
1.211246516434185310e+02,1.855619553718010906e+01,1.928688551179145350e+01
1.213262269343849766e+02,1.876104700185129559e+01,1.948649706011266147e+01
1.215278022253514365e+02,1.896597385558138171e+01,1.968598231974103641e+01
1.217293775163178822e+02,1.917096752866105902e+01,1.988533095676102391e+01
1.219309528072843278e+02,1.937601927637463817e+01,2.008453247094287519e+01
1.221325280982507877e+02,1.958112017564418039e+01,2.028357619318169469e+01
1.223341033892172334e+02,1.978626112162475437e+01,2.048245128291524964e+01
1.225356786801836790e+02,1.999143282425223944e+01,2.068114672552085764e+01
1.227372539711501389e+02,2.019662580474099656e+01,2.087965132969177873e+01
1.229388292621165846e+02,2.040183039203413529e+01,2.107795372479318274e+01
1.231404045530830302e+02,2.060703671920416014e+01,2.127604235819902456e+01
1.233419798440494901e+02,2.081223471980437978e+01,2.147390549260954984e+01
1.235435551350159358e+02,2.101741412417178978e+01,2.167153120335034799e+01
1.237451304259823814e+02,2.122256445567977323e+01,2.186890737565370202e+01
1.239467057169488413e+02,2.142767502694295700e+01,2.206602170192266854e+01
1.241482810079152870e+02,2.163273493597138497e+01,2.226286167897871238e+01
1.243498562988817326e+02,2.183773306227689659e+01,2.245941460529371270e+01
1.245514315898481925e+02,2.204265806292954366e+01,2.265566757820678490e+01
1.247530068808146382e+02,2.224749836856614138e+01,2.285160749112734280e+01
1.249545821717810838e+02,2.245224217934915600e+01,2.304722103072490569e+01
1.251561574627475437e+02,2.265687746087863985e+01,2.324249467410654901e+01
1.253577327537139894e+02,2.286139194005469477e+01,2.343741468598339495e+01
1.255593080446804493e+02,2.306577310089356914e+01,2.363196711582686049e+01
1.257608833356468949e+02,2.327000818029625151e+01,2.382613779501568629e+01
1.259624586266133406e+02,2.347408416377009033e+01,2.401991233397560421e+01
1.261640339175798005e+02,2.367798778110458002e+01,2.421327611931208068e+01
1.263656092085462461e+02,2.388170550200237230e+01,2.440621431093785532e+01
1.265671844995126918e+02,2.408522353166457464e+01,2.459871183919663551e+01
1.267687597904791517e+02,2.428852780633304675e+01,2.479075340198438582e+01
1.269703350814455973e+02,2.449160398878937883e+01,2.498232346186974695e+01
1.271719103724120430e+02,2.469443746381187665e+01,2.517340624321494857e+01
1.273734856633785029e+02,2.489701333359186819e+01,2.536398572929924100e+01
1.275750609543449485e+02,2.509931641310983252e+01,2.555404565944635920e+01
1.277766362453113942e+02,2.530133122547357871e+01,2.574356952615800864e+01
1.279782115362778541e+02,2.550304199721874099e+01,2.593254057225495757e+01
1.281797868272442997e+02,2.570443265357390317e+01,2.612094178802816913e+01
1.283813621182107454e+02,2.590548681369148198e+01,2.630875590840197020e+01
1.285829374091772195e+02,2.610618778584629140e+01,2.649596541011075246e+01
1.287845127001436651e+02,2.630651856260327648e+01,2.668255250889262342e+01
1.289860879911101108e+02,2.650646181595666917e+01,2.686849915670166311e+01
1.291876632820765565e+02,2.670599989244321293e+01,2.705378703894101733e+01
1.293892385730430306e+02,2.690511480822907586e+01,2.723839757172009968e+01
1.295908138640094762e+02,2.710378824417718135e+01,2.742231189913783851e+01
1.297923891549759219e+02,2.730200154089304831e+01,2.760551089059556773e+01
1.299939644459423675e+02,2.749973569375464422e+01,2.778797513814155451e+01
1.301955397369088132e+02,2.769697134792750859e+01,2.796968495385058873e+01
1.303971150278752589e+02,2.789368879336945994e+01,2.815062036724195593e+01
1.305986903188417330e+02,2.808986795982644580e+01,2.833076112273848324e+01
1.308002656098081786e+02,2.828548841182410101e+01,2.851008667717036715e+01
1.310018409007746243e+02,2.848052934365838595e+01,2.868857619732715136e+01
1.312034161917410700e+02,2.867496957438761740e+01,2.886620855756155279e+01
1.314049914827075156e+02,2.886878754283229398e+01,2.904296233744821976e+01
1.316065667736739613e+02,2.906196130258371468e+01,2.921881581950236040e+01
1.318081420646404354e+02,2.925446851702890783e+01,2.939374698696122934e+01
1.320097173556068810e+02,2.944628645439335557e+01,2.956773352163274993e+01
1.322112926465733267e+02,2.963739198280854836e+01,2.974075280181624592e+01
1.324128679375397724e+02,2.982776156540805701e+01,2.991278190029855466e+01
1.326144432285062180e+02,3.001737125545783513e+01,3.008379758243090762e+01
1.328160185194726921e+02,3.020619669152586795e+01,3.025377630429057163e+01
1.330175938104391378e+02,3.039421309269714655e+01,3.042269421093249804e+01
1.332191691014055834e+02,3.058139525383986879e+01,3.059052713473616691e+01
1.334207443923720291e+02,3.076771754092863631e+01,3.075725059385170113e+01
1.336223196833384748e+02,3.095315388643215115e+01,3.092283979075144273e+01
1.338238949743049204e+02,3.113767778477082970e+01,3.108726961089220353e+01
1.340254702652713945e+02,3.132126228785259414e+01,3.125051462149332693e+01
1.342270455562378402e+02,3.150388000069341388e+01,3.141254907043669675e+01
1.344286208472042858e+02,3.168550307713056213e+01,3.157334688529432043e+01
1.346301961381707315e+02,3.186610321563675541e+01,3.173288167248963632e+01
1.348317714291371772e+02,3.204565165524257964e+01,3.189112671659838938e+01
1.350333467201036228e+02,3.222411917157724304e+01,3.204805497979592133e+01
1.352349220110700969e+02,3.240147607303499200e+01,3.220363910145697162e+01
1.354364973020365426e+02,3.257769219707770247e+01,3.235785139791431675e+01
1.356380725930029882e+02,3.275273690668223026e+01,3.251066386238413486e+01
1.358396478839694339e+02,3.292657908694411617e+01,3.266204816506376574e+01
1.360412231749358796e+02,3.309918714184494348e+01,3.281197565340968936e+01
1.362427984659023252e+02,3.327052899119823337e+01,3.296041735260272532e+01
1.364443737568687993e+02,3.344057206778015257e+01,3.310734396620816256e+01
1.366459490478352450e+02,3.360928331466091379e+01,3.325272587703780403e+01
1.368475243388016906e+02,3.377662918274518944e+01,3.339653314822223962e+01
1.370490996297681363e+02,3.394257562853569254e+01,3.353873552450063755e+01
1.372506749207345820e+02,3.410708811213159919e+01,3.367930243373656651e+01
1.374522502117010561e+02,3.427013159547509247e+01,3.381820298866740870e+01
1.376538255026675017e+02,3.443167054085886036e+01,3.395540598889595429e+01
1.378554007936339474e+02,3.459166890970875841e+01,3.409087992313269666e+01
1.380569760846003931e+02,3.475009016165549269e+01,3.422459297169687176e+01
1.382585513755668387e+02,3.490689725390932097e+01,3.435651300928520868e+01
1.384601266665332844e+02,3.506205264095372343e+01,3.448660760801682557e+01
1.386617019574997585e+02,3.521551827457160044e+01,3.461484404076362154e+01
1.388632772484662041e+02,3.536725560422135572e+01,3.474118928477424362e+01
1.390648525394326498e+02,3.551722557777772238e+01,3.486561002560165434e+01
1.392664278303990955e+02,3.566538864265354647e+01,3.498807266134240734e+01
1.394680031213655411e+02,3.581170474732033426e+01,3.510854330719752170e+01
1.396695784123319868e+02,3.595613334324321642e+01,3.522698780036368760e+01
1.398711537032984609e+02,3.609863338724881743e+01,3.534337170526440275e+01
1.400727289942649065e+02,3.623916334434329656e+01,3.545766031913001370e+01
1.402743042852313522e+02,3.637768119099869324e+01,3.556981867793633967e+01
