star_x_au,star_z_au,planet_x_au,planet_z_au
6.679259452645969798e-06,-7.907124347484388561e-05,-2.680035542101475918e-02,3.172713148413501827e-01
7.383547662599639194e-06,-7.836617018993811230e-05,-2.962629360763694222e-02,3.144422265618325718e-01
8.086496169189468110e-06,-7.764688362060277542e-05,-3.244685626923810018e-02,3.115561078469630818e-01
8.787940713107607861e-06,-7.691316148589879078e-05,-3.526138431960321173e-02,3.086120668002355072e-01
9.487709143719399107e-06,-7.616477513320650658e-05,-3.806918700877306300e-02,3.056091859589401549e-01
1.018562093072478561e-05,-7.540148931430918277e-05,-4.086953996359817681e-02,3.025465213957054811e-01
1.088148663987423567e-05,-7.462306195408658911e-05,-4.366168308406260384e-02,2.994231017903861702e-01
1.157510736965641272e-05,-7.382924391187383991e-05,-4.644481828300785903e-02,2.962379274725224221e-01
1.226627414557581078e-05,-7.301977873561514977e-05,-4.921810705568751415e-02,2.929899694348877537e-01
1.295476726830749275e-05,-7.219440240902958101e-05,-5.198066786425509234e-02,2.896781683189986745e-01
1.364035561164964791e-05,-7.135284309211449073e-05,-5.473157332081683007e-02,2.863014333738908013e-01
1.432279586578836325e-05,-7.049482085544175782e-05,-5.746984715105118297e-02,2.828586413899898955e-01
1.500183172093870559e-05,-6.962004740886017728e-05,-6.019446091858995235e-02,2.793486356105369106e-01
1.567719298592673777e-05,-6.872822582540554534e-05,-6.290433048835132601e-02,2.757702246237845878e-01
1.634859463572253157e-05,-6.781905026144780424e-05,-6.559831220479078739e-02,2.721221812400951845e-01
1.701573578131904309e-05,-6.689220567437702085e-05,-6.827519875856688514e-02,2.684032413591623811e-01
1.767829855466827792e-05,-6.594736753945626439e-05,-7.093371471237656933e-02,2.646121028338914161e-01
1.833594690062746035e-05,-6.498420156786049290e-05,-7.357251165367027779e-02,2.607474243390368041e-01
1.898832526702505378e-05,-6.400236342838775446e-05,-7.619016293857598654e-02,2.568078242545761558e-01
1.963505718302098064e-05,-6.300149847588806438e-05,-7.878515798760631073e-02,2.527918795760379367e-01
2.027574371489650949e-05,-6.198124149012289004e-05,-8.135589608955565155e-02,2.486981248666817745e-01
2.090996178725731855e-05,-6.094121642956678490e-05,-8.390067966537075039e-02,2.445250512696342249e-01
2.153726235635554023e-05,-5.988103620561632291e-05,-8.641770693865298558e-02,2.402711056019076474e-01
2.215716842082272355e-05,-5.880030248381181492e-05,-8.890506395377571758e-02,2.359346895568078528e-01
2.276917285354153710e-05,-5.769860552004013056e-05,-9.136071587632585422e-02,2.315141590467017785e-01
2.337273603665909722e-05,-5.657552404131731814e-05,-9.378249750365613702e-02,2.270078237246612174e-01
2.396728327984567268e-05,-5.543062518269919190e-05,-9.616810290571507769e-02,2.224139467313178964e-01
2.455220199981971138e-05,-5.426346449420154381e-05,-9.851507410796410402e-02,2.177307447226306814e-01
2.512683863688487806e-05,-5.307358603440580195e-05,-1.008207887190626512e-01,2.129563882454759138e-01
2.569049528175328256e-05,-5.186052257077151446e-05,-1.030824463960834658e-01,2.080890025413963118e-01
2.624242598326275344e-05,-5.062379591068710160e-05,-1.052970540293240997e-01,2.031266688749330529e-01
2.678183270474628178e-05,-4.936291739209558432e-05,-1.074614095173440365e-01,1.980674265022490388e-01
2.730786089380274266e-05,-4.807738856829487745e-05,-1.095720839907846356e-01,1.929092754188723724e-01
2.781959462709304370e-05,-4.676670212842197141e-05,-1.116254023309893179e-01,1.876501800531152064e-01
2.831605128861458862e-05,-4.543034310341776468e-05,-1.136174218167180228e-01,1.822880741049764386e-01
2.879617573679694087e-05,-4.406779041720606236e-05,-1.155439087197696751e-01,1.768208667702070858e-01
2.925883391287054691e-05,-4.267851885473042080e-05,-1.174003126587272045e-01,1.712464506370072193e-01
2.970280584051637716e-05,-4.126200153275808420e-05,-1.191817385102335453e-01,1.655627116000627785e-01
3.012677796513188951e-05,-3.981771297642730908e-05,-1.208829156704945562e-01,1.597675412051117738e-01
3.052933478059789561e-05,-3.834513292490023282e-05,-1.224981644578983231e-01,1.538588519190279558e-01
3.090894969282902594e-05,-3.684375101377819755e-05,-1.240213594532479369e-01,1.478345959178907487e-01
3.126397507349132539e-05,-3.531307251079988068e-05,-1.254458895905615767e-01,1.416927881013256840e-01
3.159263146523726899e-05,-3.375262531549087997e-05,-1.267646148433574926e-01,1.354315341784163851e-01
3.189299591320537768e-05,-3.216196847361065317e-05,-1.279698194050987725e-01,1.290490648317026701e-01
3.216298941845007831e-05,-3.054070250416421117e-05,-1.290531613464059590e-01,1.225437771540470594e-01
3.240036354017575439e-05,-2.888848189100332641e-05,-1.300056188568683435e-01,1.159142847708609231e-01
3.260268621877991001e-05,-2.720503015294733657e-05,-1.308174333603722150e-01,1.091594783085734627e-01
3.276732695547141124e-05,-2.549015797569149995e-05,-1.314780500487032211e-01,1.022785981484441165e-01
3.289144157264138130e-05,-2.374378496442465370e-05,-1.319760567329293643e-01,9.527132170837701586e-02
3.297195689977970318e-05,-2.196596565546564861e-05,-1.322991223960384155e-01,8.813786781393795344e-02
3.300555589180829958e-05,-2.015692050349360043e-05,-1.324339374806354774e-01,8.087912103381243722e-02
3.298866390120748412e-05,-1.831707262981086131e-05,-1.323661588062061134e-01,7.349677913125851614e-02
3.291743710460590474e-05,-1.644709116327787156e-05,-1.320803631311082416e-01,6.599352696848419242e-02
3.278775444142758725e-05,-1.454794200881205472e-05,-1.315600148066025932e-01,5.837324021393349577e-02
3.259521486815364691e-05,-1.262094680884365764e-05,-1.307874547596488135e-01,5.064122192359951646e-02
3.233514227322941987e-05,-1.066785067876535947e-05,-1.297439202138431502e-01,4.280447432776038341e-02
3.200260103028651710e-05,-8.690898941251552220e-06,-1.284096070963184621e-01,3.487200672544617935e-02
3.159242586687524394e-05,-6.692922483349935821e-06,-1.267637898852591871e-01,2.685517797755654357e-02
3.109927043500560157e-05,-4.677430427496646588e-06,-1.247850164979376897e-01,1.876806834690669668e-02
3.051767958104042761e-05,-2.648707450795357446e-06,-1.224513982717877064e-01,1.062786998931224310e-02
2.984219064903281891e-05,-6.119112282179694094e-07,-1.197410164414195316e-01,2.455277941906114803e-03
2.906746895100906545e-05,1.426836912184277423e-06,-1.166324657096187850e-01,-5.725146125176701004e-03
2.818848144970498502e-05,3.460377869513309609e-06,-1.131055511448240541e-01,-1.388467650515336042e-02
2.720071031545748136e-05,5.480469951307210624e-06,-1.091421450726185322e-01,-2.199024362065288979e-02
2.610040395781304222e-05,7.477788790935707130e-06,-1.047271943335523203e-01,-3.000443369226771587e-02
2.488485720024794193e-05,9.441988909551292961e-06,-9.984984447694464360e-02,-3.788573575428682422e-02
2.355270469255344657e-05,1.136184298857638293e-05,-9.450461707047418114e-02,-4.558910048194039777e-02
2.210420334929289322e-05,1.322547058189656124e-05,-8.869254297716683277e-02,-5.306685789314671831e-02
2.054147230505495506e-05,1.502065935952696767e-05,-8.242212516962972579e-02,-6.027000633039672484e-02
1.886865501756264339e-05,1.673526919633266981e-05,-7.570998916457401251e-02,-6.714983385626999146e-02
1.709197024883775081e-05,1.835769415955046225e-05,-6.858108758341600886e-02,-7.365977196639095226e-02
1.521962829991473142e-05,1.987734296622901785e-05,-6.106836404623761094e-02,-7.975732341245343748e-02
1.326160562443962310e-05,2.128508896323479967e-05,-5.321184881469449846e-02,-8.540586773533068166e-02
1.122929179462331872e-05,2.257363979971312997e-05,-4.505724225205437472e-02,-9.057614456624285548e-02
9.135042748103750792e-06,2.373778620002481456e-05,-3.665412223781181617e-02,-9.524725182171712989e-02
6.991688025906281615e-06,2.477450691638385228e-05,-2.805396697277726809e-02,-9.940706682332568767e-02
4.812043818185322518e-06,2.568292858097976397e-05,-1.930820108773752611e-02,-1.030520852053675301e-01
2.608477682345860312e-06,2.646415924561607935e-05,-1.046644908620130918e-02,-1.061867529969826168e-01
